;link;room;area;floor;all_floors;subway;sub_time;address;price
582;https://www.mirkvartir.ru/304055010/;2;57.9;15;17;Коммунарка;20;Москва, Сосенское поселение, п. Коммунарка, ул. Липовый парк, 9;15700000
583;https://www.mirkvartir.ru/302976736/;3;76.0;12;16;Некрасовка;10;Москва, ул. Лавриненко, 2;16700000
584;https://www.mirkvartir.ru/303060996/;3;83.35;9;9;Варшавская;15;Москва, пер. Котляковский 2-й, 6;24800000
585;https://www.mirkvartir.ru/304056022/;1;33.1;10;29;Отрадное;20;Москва, Отрадная ул., 4;10550000
586;https://www.mirkvartir.ru/303993408/;2;57.0;7;26;Котельники;-;Московская область, Котельники, Большая Колхозная ул., 63а;10799000
587;https://www.mirkvartir.ru/304086666/;1;25.2;7;19;Академическая;1;Москва, Профсоюзная ул., 2/22;14900000
588;https://www.mirkvartir.ru/304086677/;1;42.2;4;14;Планерная;-;Москва, ул. Новоселки 1-я;14175000
589;https://www.mirkvartir.ru/304107971/;2;41.0;22;29;Кожуховская;6;Москва, Южнопортовая ул., 28Астр17;13700000
590;https://www.mirkvartir.ru/303839666/;3;83.0;16;25;Бачуринская;19;Москва, Сосенское поселение, п. Коммунарка, Бачуринская ул., 13;21900000
591;https://www.mirkvartir.ru/302863072/;2;57.71;4;18;Саларьево;-;Москва, Московский поселение, Московский, Родниковая ул., 9Ак4;14700000
592;https://www.mirkvartir.ru/302976619/;2;56.3;25;28;Черкизовская;18;Москва, Открытое ш., 14;16500000
593;https://www.mirkvartir.ru/302329494/;2;54.0;1;14;Митино;3;Москва, Дубравная ул., 36;12300000
594;https://www.mirkvartir.ru/302330493/;3;85.6;6;22;Саларьево;-;Москва, Родниковая ул., 30к2;30000000
595;https://www.mirkvartir.ru/302631862/;3;84.2;16;17;Некрасовка;3;Москва, ул. Липчанского, 2;16500000
596;https://www.mirkvartir.ru/301432453/;1;44.1;2;24;Новокосино;20;Московская область, Реутов, ул. Гагарина, 40а;9000000
597;https://www.mirkvartir.ru/303731517/;1;35.0;7;9;Котельники;-;Московская область, Котельники, Большая Колхозная ул., 106;6600000
598;https://www.mirkvartir.ru/302865795/;3;75.3;2;17;Новокосино;15;Москва, Новокосинская ул., 13к1;14650000
599;https://www.mirkvartir.ru/299201903/;3;74.0;2;5;Крестьянская Застава;15;Москва, ул. Дубровская 1-я, 13;27390000
600;https://www.mirkvartir.ru/302769028/;1;36.0;2;10;Ленинский Проспект;19;Москва, ул. Шверника, 7;12500000
601;https://www.mirkvartir.ru/299061074/;3;64.5;11;16;Нагорная;17;Москва, Фруктовая ул., 3кА;17850000
602;https://www.mirkvartir.ru/301784075/;3;71.0;3;14;Университет;19;Москва, Университетский пр-кт, 6к4;30500000
603;https://www.mirkvartir.ru/299202915/;3;68.0;12;27;Народное Ополчение;20;Москва, Шелепихинская наб., 42к2;29000000
604;https://www.mirkvartir.ru/303922795/;3;83.4;4;5;Киевская;17;Москва, Смоленский б-р, 17;30000000
605;https://www.mirkvartir.ru/299062289/;2;53.0;18;23;Минская;-;Москва, Веерная ул., 40к2;17000000
606;https://www.mirkvartir.ru/299583759/;3;93.0;8;11;Зорге;19;Москва, ул. Маршала Рыбалко, 2к1;45000000
607;https://www.mirkvartir.ru/299769521/;3;106.0;21;36;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;51700000
608;https://www.mirkvartir.ru/299634730/;3;87.0;4;10;Ленинский Проспект;17;Москва, Ленинский пр-кт, 16;46200000
609;https://www.mirkvartir.ru/299063724/;2;44.0;3;16;Багратионовская;15;Москва, Большая Филевская ул., 4;16700000
610;https://www.mirkvartir.ru/302625010/;3;90.5;2;8;Курская;20;Москва, проезд Краснокурсантский 1-й, 1/5;23000000
611;https://www.mirkvartir.ru/299634798/;3;73.4;5;6;Киевская;12;Москва, ул. Новый Арбат, 23;45950000
612;https://www.mirkvartir.ru/301786569/;3;85.0;22;23;Селигерская;2;Москва, Селигерская ул., 32;26000000
613;https://www.mirkvartir.ru/299432345/;3;118.2;1;6;Китай-город;-;Москва, Хохловский пер., 10стр7;34500000
614;https://www.mirkvartir.ru/303808613/;3;55.9;2;9;Зорге;5;Москва, ул. Народного Ополчения, 20к1;16100000
615;https://www.mirkvartir.ru/301875739/;3;100.0;3;34;Молодежная;19;Москва, Рублевское ш., 107;39900000
616;https://www.mirkvartir.ru/299635899/;2;56.9;18;22;Ховрино;10;Москва, Ленинградское ш., 130к2;15900000
617;https://www.mirkvartir.ru/301875554/;3;55.0;11;16;ЗИЛ;13;Москва, ул. Трофимова, 18;14590000
618;https://www.mirkvartir.ru/296544968/;4;135.0;16;24;Киевская;19;Москва, Шмитовский проезд, 16стр1;61900000
619;https://www.mirkvartir.ru/299573975/;2;57.1;12;14;Перово;19;Москва, Кусковская ул., 17;15000000
620;https://www.mirkvartir.ru/302624508/;3;77.2;5;6;Бутырская;17;Москва, Бутырская ул., 86;22150000
621;https://www.mirkvartir.ru/301784458/;2;56.1;3;11;Университет;13;Москва, Университетский пр-кт, 98;30600000
622;https://www.mirkvartir.ru/300123692/;3;110.7;7;12;Маяковская;10;Москва, ул. Красная Пресня, 21;67000000
623;https://www.mirkvartir.ru/299494709/;3;76.7;31;36;Проспект Вернадского;17;Москва, Ленинский пр-кт, 95;39200000
624;https://www.mirkvartir.ru/302195379/;2;118.8;3;9;Театральная;14;Москва, пер. Большой Каретный переулок, 24стр2;54800000
625;https://www.mirkvartir.ru/302328504/;1;33.0;2;15;Аэропорт;4;Москва, Ходынский б-р, 2;15800000
626;https://www.mirkvartir.ru/302197268/;3;84.0;9;16;Аэропорт;19;Москва, Ленинградское ш., 38к1;28500000
627;https://www.mirkvartir.ru/301729472/;3;73.0;14;15;Рязанский Проспект;16;Москва, ул. Михайлова, 39;19500000
628;https://www.mirkvartir.ru/302328753/;3;64.0;11;12;Бибирево;1;Москва, Костромская ул., 20;14500000
629;https://www.mirkvartir.ru/301730033/;2;61.9;6;8;Курская;17;Москва, Танковый проезд, 3;18500000
630;https://www.mirkvartir.ru/301799906/;3;89.29;16;17;Севастопольская;7;Москва, Ялтинская ул., 10к1;25000000
631;https://www.mirkvartir.ru/302976012/;3;98.83;18;23;Новокосино;15;Московская область, Реутов, Носовихинское ш.;19300000
632;https://www.mirkvartir.ru/302481069/;1;27.5;10;17;-;-;Москва, п. Десеновское поселение, Чароитовая ул., 1к5;5750000
633;https://www.mirkvartir.ru/302630906/;1;41.0;20;24;Балтийская;6;Москва, Головинское ш., 11стр17;17600000
634;https://www.mirkvartir.ru/301799049/;3;84.0;21;25;Минская;20;Москва, Веерная ул., 4к1;24200000
635;https://www.mirkvartir.ru/302196179/;3;93.0;6;28;Багратионовская;13;Москва, Береговой проезд, 1А;46800000
636;https://www.mirkvartir.ru/302192075/;3;80.0;1;9;Ростокино;16;Москва, ул. Бориса Галушкина, 16;30000000
637;https://www.mirkvartir.ru/301728661/;2;61.0;23;24;-;-;Москва, ул. Брусилова, 27к3;10800000
638;https://www.mirkvartir.ru/299208478/;1;38.0;7;19;Верхние котлы;14;Москва, Севастопольский пр-кт, 18;11800000
639;https://www.mirkvartir.ru/299587952/;3;86.6;2;9;Ленинский Проспект;17;Москва, Фрунзенская наб., 26;45000000
640;https://www.mirkvartir.ru/299583853/;2;53.8;10;16;Спартак;10;Москва, ул. Маршала Катукова, 21к1;14300000
641;https://www.mirkvartir.ru/302479142/;2;44.5;5;5;Тимирязевская;19;Москва, Тимирязевская ул., 18к1;15200000
642;https://www.mirkvartir.ru/301730391/;1;50.0;3;21;Тропарёво;3;Москва, ул. Академика Анохина, 66;18700000
643;https://www.mirkvartir.ru/302861880/;3;92.3;2;11;Студенческая;20;Москва, Кутузовский пр-кт, 4/2;35900000
644;https://www.mirkvartir.ru/301729897/;2;57.5;12;22;Бутырская;15;Москва, ул. Кашенкин Луг, 8;18000000
645;https://www.mirkvartir.ru/301642357/;2;67.0;6;22;Водный Стадион;-;Москва, Ленинградское ш., 64;9600000
646;https://www.mirkvartir.ru/303988494/;3;89.8;5;8;Красные Ворота;17;Москва, пр-кт Мира, 46а;36500000
647;https://www.mirkvartir.ru/302483187/;1;47.5;9;20;Бульвар Рокоссовского;14;Москва, Ивантеевская ул., 5к1;16500000
648;https://www.mirkvartir.ru/302976256/;3;64.1;11;12;Медведково;-;Москва, Тайнинская ул., 16к1;16999000
649;https://www.mirkvartir.ru/301113859/;-;24.8;5;6;Шоссе Энтузиастов;13;Москва, ул. Энтузиастов 2-я, 5к39;4990000
650;https://www.mirkvartir.ru/302972259/;2;56.4;1;14;ЗИЛ;15;Москва, ул. Сайкина, 7;15500000
651;https://www.mirkvartir.ru/301639314/;3;75.0;16;17;Мякинино;10;Москва, ул. Василия Петушкова, 7;16000000
652;https://www.mirkvartir.ru/301116398/;1;18.0;1;5;Нагорная;15;Москва, Старокаширское ш., 4к11;5300000
653;https://www.mirkvartir.ru/299704552/;126;1631.0;-;-;Новые Черемушки;11;Москва, Херсонская ул., 43;50000000
654;https://www.mirkvartir.ru/299704378/;3;77.1;12;16;Марьино;18;Москва, Братиславская ул., 33а;16500000
655;https://www.mirkvartir.ru/301419435/;1;32.2;5;9;Медведково;-;Москва, Тайнинская ул., 26;7890000
656;https://www.mirkvartir.ru/299635316/;2;54.11;16;18;Орехово;-;Москва, ул. Радиальная 6-я, влд7к31;14650000
657;https://www.mirkvartir.ru/299432224/;3;70.0;4;5;Киевская;11;Москва, пер. Пуговишников, 15;33500000
658;https://www.mirkvartir.ru/299432405/;2;40.2;9;14;Проспект Вернадского;6;Москва, ул. 26 Бакинских Комиссаров, 12к5;13900000
659;https://www.mirkvartir.ru/302770199/;3;79.0;2;17;Ленинский Проспект;8;Москва, Загородное ш., 8к2;27450000
660;https://www.mirkvartir.ru/299770682/;3;90.8;3;13;Варшавская;-;Москва, пер. Котляковский 2-й;21500000
661;https://www.mirkvartir.ru/302818584/;3;63.0;2;9;Отрадное;9;Москва, ул. Пестеля, 2;14900000
662;https://www.mirkvartir.ru/301873117/;2;45.0;3;5;Багратионовская;11;Москва, Большая Филевская ул., 27к2;15200000
663;https://www.mirkvartir.ru/299834259/;2;65.4;3;25;Беговая;17;Москва, ул. Маргелова;24000000
664;https://www.mirkvartir.ru/301877204/;2;67.0;12;22;Новокосино;15;Московская область, Реутов, Носовихинское ш.;12500000
665;https://www.mirkvartir.ru/301792226/;2;49.8;14;22;Ботанический Сад;20;Москва, Сельскохозяйственная ул., 38к2;23000000
666;https://www.mirkvartir.ru/301946416/;2;68.0;10;24;Царицыно;-;Москва, Загорьевская ул., 15;14650000
667;https://www.mirkvartir.ru/299431544/;3;54.0;8;16;Новые Черемушки;10;Москва, Херсонская ул., 37;14000000
668;https://www.mirkvartir.ru/302178379/;-;17.0;2;11;Орехово;-;Москва, ул. Радиальная 6-я, влд7к5/2;4800000
669;https://www.mirkvartir.ru/299635587/;2;58.0;14;17;-;-;Москва, Дмитровское ш., 169к3;15900000
670;https://www.mirkvartir.ru/277147090/;2;42.2;2;9;Орехово;11;Москва, Каширское ш., 128к2;10000000
671;https://www.mirkvartir.ru/286312569/;2;52.5;4;5;Курская;18;Москва, Бауманская ул., 43/1стр3;30000000
672;https://www.mirkvartir.ru/279615180/;4;130.0;5;9;Пятницкое шоссе;-;Москва, Ландышевая ул., 12к1;39000000
673;https://www.mirkvartir.ru/292392508/;2;45.0;9;12;Кантемировская;16;Москва, Каспийская ул., 10а;12000000
674;https://www.mirkvartir.ru/303924545/;2;67.5;22;22;Озёрная;4;Москва, Озерная ул., 35стр1;28250000
675;https://www.mirkvartir.ru/303926340/;2;63.0;6;9;Хорошёвская;10;Москва, Причальный проезд, 8к1;25300000
676;https://www.mirkvartir.ru/303811683/;1;33.0;2;9;Молодежная;15;Москва, Можайское ш., 46;9850000
677;https://www.mirkvartir.ru/303813395/;2;43.9;8;9;Аэропорт;17;Москва, Красноармейская ул., 13;17500000
678;https://www.mirkvartir.ru/302631687/;3;85.0;23;25;Тропарёво;20;Москва, Ленинский пр-кт, 121/1к2;23000000
